Book ID,Title,Sort Character,Primary Author,Primary Author Role,Secondary Author,Secondary Author Role,Publication,Date,Review,Rating,Comment,Private Comment,Summary,Media,Physical Description,Weight,Height,Thickness,Length,Dimensions,Page Count,LCCN,Acquired,Date Started,Date Read,Barcode,BCID,Tags,Collections,Languages,Original Languages,LC Classification,ISBN,ISBNs,Subjects,Dewey Decimal,Dewey Wording,Other Call Number,Copies,Source,Entry Date,From Where,OCLC,Work id,Lending Patron,Lending Status,Lending Start,Lending End
123335243,Thus Spoke Zarathustra: A Book for Everyone and No One (Penguin Classics),1,"Nietzsche, Friedrich",Author,"Hollingdale, R. J.",Translator,"Penguin Classics (1961), 352 pages",1961,,,,,Thus Spoke Zarathustra: A Book for Everyone and No One (Penguin Classics) by Friedrich Nietzsche (1961),Paperback,352 p.; 5.07 inches,0.57 pounds,5.07 inches,7.75 inches,0.81 inches,5.07 x 0.81 x 7.75 inches,352 ,,,,,,,"science fiction, nonfiction novel, virology, contagion, pandemic",Your library,English,English,B3313 .A43,[0140441182],"[0140441182, 9780140441185]","Filosofie|Philosophy|Philosophy, German|Philosophy, Modern|Superman (Philosophical concept)|philosophy",190,Modern Philosophers > Modern western philosophy > Philosophy and Psychology,,1,amazon.com books,2015-11-14,,,35566,,,,
123335253,The Genealogy of Morals (Dover Thrift Editions),5,"Nietzsche, Friedrich",Author,,,"Dover Publications (2003), 128 pages",2003,,,,,The Genealogy of Morals (Dover Thrift Editions) by Friedrich Nietzsche (2003),Paperback,128 p.; 8.24 inches,0.23 pounds,8.24 inches,0.34 inches,5.2 inches,8.24 x 5.2 x 0.34 inches,128 ,,,,,,,"philosophy, existentialism, postmodernism, christianity, morality, history of philosophy",Your library,English,English,B3313 .Z72,[0486426912],"[0486426912, 9780486426914]",Asceticism|Ethics|ethics,170,Ethics > Ethics -- Subdivisions > Philosophy and Psychology,,1,amazon.com books,2015-11-14,,,25205,,,,
123335256,Beyond Good and Evil: Prelude to a Philosophy of the Future (Dover Thrift Editions),1,"Nietzsche, Friedrich",Author,"Zimmern, Helen|Kaufman, William",Translator|Editor,"Dover Publications (1997), Edition: Unabridged, 176 pages",1997,,,,,Beyond Good and Evil: Prelude to a Philosophy of the Future (Dover Thrift Editions) by Friedrich Nietzsche (1997),Paperback,176 p.; 5.5 x 0.25 inches,0.29 pounds,0.25 inches,8.25 inches,5.5 inches,0.25 x 5.5 x 8.25 inches,176 ,,,,,,,"philosophy, existentialism, postmodernism",Your library,English,English,B3313 .J43,[048629868X],"[048629868X, 9780486298689]","Ethics|Motion picture music|Nietzsche, Friedrich Wilhelm, 1844-1900 > Translations into English|Philosophy|Philosophy, German > 19th century|ethics|philosophy",193,German > Modern western philosophy > Philosophy and Psychology,,1,amazon.com books,2015-11-14,,,8330,,,,
123335266,The Will to Power,5,"Nietzsche, Friedrich",Author,"Hollingdale, R. J.|Kaufmann, Walter",Translator|Editor,"Vintage (1968), 608 pages",1968,,,,,The Will to Power by Friedrich Nietzsche (1968),Paperback,608 p.; 5.2 inches,1.01 pounds,5.2 inches,8 inches,1 inch,5.2 x 1 x 8 inches,608 ,,,,,,,"philosophy, existentialism, postmodernism",Your library,English,English,B3313 .W53 E5,[0394704371],"[0394704371, 9780394704371]",Nihilism (Philosophy)|Power (Philosophy)|Values|values,193,German > Modern western philosophy > Philosophy and Psychology,,1,amazon.com books,2015-11-14,,,9893,,,,
123335275,"Nietzsche, Vol. 1: The Will to Power as Art, Vol. 2: The Eternal Recurrance of the Same",1,"Heidegger, Martin",Author,"Krell, David Farrrell",Translator,"HarperOne (1991), Edition: Reprint, 608 pages",1991,,,,,"Nietzsche, Vol. 1: The Will to Power as Art, Vol. 2: The Eternal Recurrance of the Same by Martin Heidegger (1991)",Paperback,608 p.; 5.5 inches,1.35 pounds,5.5 inches,8.25 inches,1.38 inches,5.5 x 1.38 x 8.25 inches,608 ,,,,,,,"philosophy, existentialism, will, power",Your library,English,English,B3317 .H3713,[0060638419],"[0060638419, 9780060638412]","Nietzsche, Friedrich Wilhelm, 1844-1900",193,German > Modern western philosophy > Philosophy and Psychology,,1,amazon.com books,2015-11-14,,,1938996,,,,
123335286,While Mortals Sleep: Unpublished Short Fiction,1,"Vonnegut, Kurt",Author,"Eggers, Dave",Foreword,"Dial Press Trade Paperback (2012), Edition: Reprint, 272 pages",2012,,,,,While Mortals Sleep: Unpublished Short Fiction by Kurt Vonnegut (2012),Paperback,272 p.; 5.25 inches,0.46 pounds,5.25 inches,7.98 inches,0.56 inches,5.25 x 0.56 x 7.98 inches,272 ,,,,,,,"fiction, short stories",Your library,English,English,PS3572 .O5,[9780385343749],"[9780385343749, 0385343744]",,813.54,1945-1999 > 20th Century > American And Canadian > Fiction > Literature,,1,amazon.com books,2015-11-14,,,10490386,,,,
123335296,Into the Wild,1,"Krakauer, Jon",Author,,,"Anchor Books (1997), Edition: 1, 215 pages",1997,,,,,Into the Wild by Jon Krakauer (1997),Paperback,240 p.; 5.12 inches,0.25 pounds,5.12 inches,7.95 inches,0.49 inches,5.12 x 0.49 x 7.95 inches,240 ,,,,,,,"life, living, independence, happiness",Your library,English,English,CT9971 .M38,[0385486804],"[0385486804, 9780385486804]","Adventure and adventurers > United States > Biography|Alaska > Biography|Alaska > Discovery and exploration|Hitchhiking > Alaska|Hitchhiking > West (U.S.)|McCandless, Christopher Johnson, 1968-1992|McCandless, Christopher Johnson, 1968-1992 > Journeys > Alaska|Travelers > United States > Biography|Wayfaring life > Alaska|Wayfaring life > West (U.S.)|West (U.S.) > Biography",917.98045,"Alaska > Biography and History > Geography, Voyages And Travel > North America > West Coast U.S.",,1,amazon.com books,2015-11-14,,,1199218,,,,
123335414,[(I am the Messenger )] [Author: Markus Zusak] [Nov-2006],2,"Zusak, Markus",Author,,,Alfred A. Knopf (2006),2006,,,,,[(I am the Messenger )] [Author: Markus Zusak] [Nov-2006] by Markus Zusak (2006),Paperback,,,,,,,,,,,,,,fiction,Your library,English,English,PZ7 .Z837,,,Bank robberies > Fiction|Heroes > Fiction|Heroes > Juvenile fiction|Messengers > Fiction|Self-esteem > Fiction|Self-esteem > Juvenile fiction|Taxicab drivers > Fiction|Taxicab drivers > Juvenile fiction,823.92,21st Century > English > Fiction > Literature > Modern Period,,1,amazon.com books,2015-11-14,,,227132,,,,
123335423,The Rhinoceros Who Quoted Nietzsche and Other Odd Acquaintances,5,"Beagle, Peter S.",Author,,,"Tachyon Publications (2003), Edition: 3, 186 pages",2003,,,,,The Rhinoceros Who Quoted Nietzsche and Other Odd Acquaintances by Peter S. Beagle (2003),Paperback,186 p.; 5.58 inches,0.56 pounds,5.58 inches,8.52 inches,0.58 inches,5.58 x 0.58 x 8.52 inches,186 ,,,,,,,fiction,Your library,English,English,PS3552 .E13 R47,[1892391090],"[1892391090, 9781892391094]","Fantasy fiction, American",813,American And Canadian > Fiction > Literature,,1,amazon.com books,2015-11-14,,,52856,,,,
123335436,The Logic of Sense,5,"Deleuze, Gilles",Author,"Boundas, Constantin V.|Lester, Mark|Stivale, Charles",Editor|Translator|Translator,"Columbia University Press (1990), Edition: Reprint, 393 pages",1990,,,,,The Logic of Sense by Gilles Deleuze (1990),Paperback,393 p.; 6.25 x 1.25 inches,1.31 pounds,1.25 inches,9.5 inches,6.25 inches,1.25 x 6.25 x 9.5 inches,393 ,,,,,,,"philosophy, heraclitus, epistemology, concept formation, philosophy of language, postmodernism",Your library,English,English,B840 .D3813,[0231059833],"[0231059833, 9780231059831]","Carroll, Lewis, 1832-1898. Alice's Adventures in Wonderland|Carroll, Lewis, 1832-1898. Alice's adventures in Wonderland|Carroll, Lewis, 1832-1898. Alice's adventures in wonderland|Klossowski, Pierre|Semantics (Philosophy)",149,Other Philosophic Systems  > Philosophical Systems > Philosophy and Psychology,,1,amazon.com books,2015-11-14,,,60913,,,,
123336113,Difference and Repetition,1,"Deleuze, Gilles",Author,"Patton, Paul",Translator,"Columbia University Press (1995), 350 pages",1995,,,,,Difference and Repetition by Gilles Deleuze (1995),Paperback,350 p.; 6.25 x 1 inches,1.37 pounds,1 inch,9.25 inches,6.25 inches,1 x 6.25 x 9.25 inches,350 ,,,,,,,"philosophy, heraclitus, epistemology, metaphysics, postmodernism",Your library,English,English,B2430 .D453,[0231081596],"[0231081596, 9780231081597]","Difference (Philosophy)|Philosophy, French|Philosophy, French > 20th century|Repetition (Philosophy)",194,French > Modern western philosophy > Philosophy and Psychology,,1,amazon.com books,2015-11-14,,,35967,,,,
123336333,Expressionism in Philosophy: Spinoza,1,"Deleuze, Gilles",Author,"Joughin, Martin",Translator,"Zone Books (1992), Edition: First Paperback Edition, 445 pages",1992,,,,,Expressionism in Philosophy: Spinoza by Gilles Deleuze (1992),Paperback,445 p.; 6 inches,1.51 pounds,6 inches,9 inches,1.3 inches,6 x 1.3 x 9 inches,445 ,,,,,,,"philosophy, heraclitus, epistemology, postmodernism, metaphysics",Your library,English,French,B3999 .E9,[0942299515],"[0942299515, 9780942299519]","Expression|Spinoza, Benedictus de, 1632-1677",199.492,Europe > Modern western philosophy > Netherlands > Other European Countries > Other Modern  > Philosophy and Psychology,,1,amazon.com books,2015-11-14,,,88308,,,,
123336342,Kant’s Critical Philosophy: The Doctrine of the Faculties,1,"Deleuze, Gilles",Author,,,"Univ Of Minnesota Press (1985), 104 pages",1985,,,,,Kant’s Critical Philosophy: The Doctrine of the Faculties by Gilles Deleuze (1985),Paperback,104 p.; 5.5 inches,0.27 pounds,5.5 inches,8.5 inches,0.3 inches,5.5 x 0.3 x 8.5 inches,104 ,,,,,,,"philosophy, postmodernism",Your library,English,English,B2799 .K7,[0816614369],"[0816614369, 9780816614363]","Kant, Immanuel, 1724-1804|Knowledge, Theory of > History|Knowledge, Theory of > History > 18th century",121,Epistemology > Philosophy Of Humanity > Philosophy and Psychology,,1,amazon.com books,2015-11-14,,,87762,,,,
123336379,Ideas And Opinions,1,"Einstein, Albert",Author,,,"Broadway Books (1995), Edition: Reprint, 384 pages",1995,,,,,Ideas And Opinions by Albert Einstein (1995),Paperback,384 p.; 5.14 inches,0.64 pounds,5.14 inches,8 inches,0.83 inches,5.14 x 0.83 x 8 inches,384 ,,,,,,,"einstein, philosophy",Your library,English,English,AC35 .E526,[0517884402],"[0517884402, 9780517884409]",Peace|Physics|Science > Philosophy|Science > Social aspects|physics,081,American Anthologies > Information > Quotations,,1,amazon.com books,2015-11-14,,,1056,,,,
123336399,Truancy,1,"Fukui, Isamu",Author,,,"Tor Teen (2010), Edition: 1 Reprint, 432 pages",2010,,4,,,Truancy by Isamu Fukui (2010),Paperback,432 p.; 5.5 inches,0.75 pounds,5.5 inches,8.5 inches,0.97 inches,5.5 x 0.97 x 8.5 inches,432 ,,,,,,,fiction,Your library,English,English,PZ7 .F951538,[0765322587],"[0765322587, 9780765322586]",Counterculture > Fiction|Education > Fiction|Fantasy|Totalitarianism > Fiction|Youths' writings|fantasy,813,American And Canadian > Fiction > Literature,,1,amazon.com books,2015-11-14,,,3569103,,,,
123336408,Glue,1,"Welsh, Irvine",Author,,,"W. W. Norton & Company (2001), Edition: 1st American ed, 480 pages",2001,,4,,,Glue by Irvine Welsh (2001),Paperback,480 p.; 0.62 inches,1.3 pounds,0.62 inches,0.93 inches,0.09 inches,0.62 x 0.09 x 0.93 inches,480 ,,,,,,,"fiction, coming of age, drugs, scotland",Your library,English,English,PR6073 .E47,[0393322157],"[0393322157, 9780393322156]",Bildungsromans|Edinburgh (Scotland) > Fiction|Male friendship > Fiction,823.914,1945-1999 > 20th Century > English > Fiction > Literature > Modern Period,,1,amazon.com books,2015-11-14,,,5789,,,,
123336419,"Code Complete: A Practical Handbook of Software Construction, Second Edition",1,"McConnell, Steve",Author,,,"Microsoft Press (2004), Edition: 2nd, 960 pages",2004,,,,,"Code Complete: A Practical Handbook of Software Construction, Second Edition by Steve McConnell (2004)",Paperback,960 p.; 7.3 inches,3.15 pounds,7.3 inches,8.9 inches,2.2 inches,7.3 x 2.2 x 8.9 inches,960 ,,,,,,,"software engineering, software design",Your library,English,English,QA76.76 .D47,[0735619670],"[0735619670, 9780735619678]","Computer software > Development > Handbooks, manuals, etc|Computer software > Handbooks, manuals, etc|Electronic books",005.1,Computer Software > Computing And Information > Information > Programming,,1,amazon.com books,2015-11-14,,,41965,,,,
123336427,"Iron-Clad Java: Building Secure Web Applications by Manico, Jim, Detlefsen, August (2014) Paperback",1,,,,,McGraw-Hill Osborne Media (1900),1900,,,,,"Iron-Clad Java: Building Secure Web Applications by Manico, Jim, Detlefsen, August (2014) Paperback (1900)",Paperback,,,,,,,,,,,,,,"software engineering, software design, security",Your library,,English,,,,,,,,1,amazon.com books,2015-11-14,,,15680810,,,,
123336437,Relational Theory for Computer Professionals (Theory in Practice),1,"Date, C. J.",Author,,,"O'Reilly Media (2013), Edition: 1, 284 pages",2013,,,,,Relational Theory for Computer Professionals (Theory in Practice) by C. J. Date (2013),Paperback,284 p.; 7 inches,1.01 pounds,7 inches,9.19 inches,0.6 inches,7 x 0.6 x 9.19 inches,284 ,,,,,,,"software engineering, software design, relational theory",Your library,English,English,,[144936943X],"[144936943X, 9781449369439]",,,,,1,amazon.com books,2015-11-14,,,13971661,,,,
123336446,Relational Database Design,1,"Wertz, Charles J.",Author,,,"CRC Press (1993), 298 pages",1993,,,,,Relational Database Design by Charles J. Wertz (1993),Hardcover,298 p.; 6.75 x 0.75 inches,,0.75 inches,9.75 inches,6.75 inches,0.75 x 6.75 x 9.75 inches,298 ,,,,,,,"software engineering, software design, relational theory",Your library,English,English,,[0849374502],"[0849374502, 9780849374500]",,,,,1,amazon.com books,2015-11-14,,,16767509,,,,
123336450,The Pragmatic Programmer: From Journeyman to Master,5,"Hunt, Andrew",Author,,,"Addison-Wesley Professional (1999), Edition: 1, 352 pages",1999,,,,,The Pragmatic Programmer: From Journeyman to Master by Andrew Hunt (1999),Paperback,352 p.; 7.3 inches,1.35 pounds,7.3 inches,9.2 inches,0.7 inches,7.3 x 0.7 x 9.2 inches,352 ,,,,,,,"software engineering, software design",Your library,English,English,QA76.6 .H857,[020161622X],"[020161622X, 9780201616224]",COMPUTER PROGRAMMING|Computer programming,005.1,Computer Software > Computing And Information > Information > Programming,,1,amazon.com books,2015-11-14,,,3668,,,,
123336452,Design Patterns: Elements of Reusable Object-Oriented Software,1,"Gamma, Erich",Author,,,"Addison-Wesley Professional (1994), Edition: 1, 395 pages",1994,,,,,Design Patterns: Elements of Reusable Object-Oriented Software by Erich Gamma (1994),Hardcover,395 p.; 7.6 inches,1.96 pounds,7.6 inches,9.3 inches,1 inch,7.6 x 1 x 9.3 inches,395 ,,,,,,,"software engineering, software design",Your library,English,English,QA76.64 .D47,[0201633612],"[0201633612, 9780201633610]",Computer software > Reusability|Object-oriented programming (Computer science)|Object-oriented programming (computer science)|Software patterns,005.12,Computer Software > Computing And Information > Information > Programming > Systems Analysis And Design,,1,amazon.com books,2015-11-14,,,3985,,,,
123336534,The Philosophy of Schopenhauer,5,"(ed), Irwin Edman",Author,,,The Modern Library (1956),1956,,,,,The Philosophy of Schopenhauer by Irwin Edman (ed) (1956),Hardcover,,,,,,,,,,,,,,"philosophy, will, death, existentialism",Your library,English,,,,,,,,,1,amazon.com books,2015-11-14,,,16340330,,,,
123336536,Historian's Approach to Religion,1,"Toynbee, Arnold",Author,,,"Oxford University Press (1956), Edition: First Edition, 318 pages",1956,,,,,Historian's Approach to Religion by Arnold Toynbee (1956),Hardcover,318 p.; 8.3 inches,1.05 pounds,8.3 inches,1.4 inches,5.7 inches,8.3 x 5.7 x 1.4 inches,318 ,,,,,,,"philosophy, history, art history, religion",Your library,English,English,BL48 .T68,[0192152041],"[0192152041, 9780192152046]","Civilization > History|Civilization, Western|Civilization, Western > History|Religion|religion",290,Ethnic and Other Religions > Other Religions > Religion ,,1,amazon.com books,2015-11-14,,,290725,,,,
123336594,Purposes of art,1,"Elsen, Albert Edward",Author,,,"Holt, Rinehart and Winston (1962), 341 pages",1962,,,,,Purposes of art by Albert Edward Elsen (1962),Hardcover,341 p.; 11 inches,4.4 pounds,11 inches,1.7 inches,8.6 inches,11 x 8.6 x 1.7 inches,341 ,,,,,,,"philosophy, aesthetics, philosophy of art",Your library,English,English,N5303 .E45,,,"Aesthetics|Art > History|Art > Themes, motives|Art > history|Art appreciation",709,Arts and Recreation > Biography And History > General Art,,1,amazon.com books,2015-11-14,,,461361,,,,
123336608,"The Road Less Traveled: A New Psychology of Love, Traditional Values and Spiritual Growth",5,"M. Scott Peck, M.D.",Author,,,"Touchstone (1988), 316 pages",1988,,,,,"The Road Less Traveled: A New Psychology of Love, Traditional Values and Spiritual Growth by M.D. M. Scott Peck (1988)",Paperback,316 p.; 8.2 inches,0.65 pounds,8.2 inches,1 inch,5.3 inches,8.2 x 5.3 x 1 inches,316 ,,,,,,,"psychology, anxiety, self-esteem",Your library,English,English,BF637 .S4,,,Interpersonal Relations|Interpersonal relations|Love|Love > Psychological aspects|Maturation (Psychology)|Psychiatry and religion|Psychoanalysis and religion|Religion and Psychology|Religion and psychology|Self Assessment (Psychology)|Self assessment (Psychology)|Self-actualization (Psychology)|Self-actualization (psychology)|Self-realization|Social Values|Social values|Spirituality|Values|interpersonal relations|love|social values|spirituality|values,158.1,Applied Psychology > Personal improvement and analysis > Philosophy and Psychology > Psychology,,1,amazon.com books,2015-11-14,,,80700,,,,
123336760,"The Virtue of Selfishness, Centennial Edition",5,"Rand, Ayn",Author,"Branden, Nathaniel",Contributor,"Signet (1964), 173 pages",1964,,4,,,"The Virtue of Selfishness, Centennial Edition by Ayn Rand (1964)",Paperback,173 p.; 4.16 inches,0.22 pounds,4.16 inches,6.87 inches,0.46 inches,4.16 x 0.46 x 6.87 inches,173 ,,,,,,,"objectivism, rand, ethics",Your library,English,English,BJ1474 .R3,[0451163931],"[0451163931, 9780451163936]",Egoism|Egoism. [from old catalog],171.9,Egoism > Ethics > Philosophy and Psychology > Theories of Ethics ,,1,amazon.com books,2015-11-14,,,602,,,,
123336767,Atlas Shrugged,1,"Rand, Ayn",Author,,,"PENGUIN RANDOM HOUSE (1957), 1077 pages",1957,,4,,,Atlas Shrugged by Ayn Rand (1957),Paperback,1077 p.; 6.9 inches,1.05 pounds,6.9 inches,1.8 inches,4.2 inches,6.9 x 4.2 x 1.8 inches,1077 ,,,,,,,"objectivism, fiction",Your library,English,English,PZ3 .R152,,,Adventure fiction|Adventure stories|Capitalism > Fiction|Didactic fiction|Egoism > Fiction|Objectivism (Philosophy) > Fiction|Objectivity > Fiction|Science Fiction|Science fiction|adventure stories|science fiction,813.52,1900-1944 > 20th Century > American And Canadian > Fiction > Literature,,1,amazon.com books,2015-11-14,,,2791688,,,,
123336769,The Fountainhead,5,"Rand, Ayn",Author,"Peikoff, Leonard",Afterword,"Signet (1996), Edition: 25 Anv, 720 pages",1996,,4,,,The Fountainhead by Ayn Rand (1996),Paperback,720 p.; 4.19 inches,0.77 pounds,4.19 inches,6.88 inches,1.44 inches,4.19 x 1.44 x 6.88 inches,720 ,,,,,,,"objectivism, fiction","Your library, Currently reading",English,English,PS3535 .A547,[0451191153],"[0451191153, 9780451191151]","Architects > Fiction|Didactic fiction|Individualism > Fiction|Love Stories|Love stories|Man-woman relationships > Fiction|Man-woman relationships > fiction|Motion picture posters|Prints|Psychological fiction|Rock music|Roy, Arundhati. God of small things|rock music",813.52,1900-1944 > 20th Century > American And Canadian > Fiction > Literature,,1,amazon.com books,2015-11-14,,,3702,,,,
123336773,Anthem,1,"Rand, Ayn",Author,"Peikoff, Leonard",Introduction,(2009),2009,,,,,Anthem by Ayn Rand (2009),Paper Book,6.8 inches,0.25 pounds,6.8 inches,0.4 inches,4.1 inches,6.8 x 4.1 x 0.4 inches,,,,,,,,"objectivism, fiction, dystopia",Your library,English,English,PS3535 .A547 A7,,,Individuality > Fiction|Love Stories|Love stories|Man-woman relationships > Fiction|Men > Fiction|Men > Psychology > Fiction|Psychological fiction|Science Fiction|Science fiction|Time travel > Fiction|science fiction,813,American And Canadian > Fiction > Literature,,1,amazon.com books,2015-11-14,,,862,,,,
123337245,Introduction to Objectivist Epistemology: Expanded Second Edition,1,"Rand, Ayn",Author,"Peikoff, Leonard|Binswanger, Harry",Editor|Editor,"Plume (1990), Edition: 2 Expanded, 320 pages",1990,,5,,,Introduction to Objectivist Epistemology: Expanded Second Edition by Ayn Rand (1990),Paperback,320 p.; 5.47 inches,0.82 pounds,5.47 inches,8.2 inches,0.81 inches,5.47 x 0.81 x 8.2 inches,320 ,,,,,,,"philosophy, objectivism, epistemology, abstraction",Your library,"English, Welsh",English,B945 .R233,[0452010306],"[0452010306, 9780452010307]","Knowledge, Theory of|Knowledge, theory of|Objectivism (Philosophy)|Philosophy|philosophy",121,Epistemology > Philosophy Of Humanity > Philosophy and Psychology,,1,amazon.com books,2015-11-14,,,574,,,,
123338264,The Romantic Manifesto: A Philosophy of Literature; Revised Edition (Signet Shakespeare),5,"Rand, Ayn",Author,,,"Signet (1971), Edition: Revised, 208 pages",1971,,,,,The Romantic Manifesto: A Philosophy of Literature; Revised Edition (Signet Shakespeare) by Ayn Rand (1971),Paperback,208 p.; 4.19 inches,0.22 pounds,4.19 inches,6.88 inches,0.63 inches,4.19 x 0.63 x 6.88 inches,208 ,,,,,,,"philosophy, objectivism, aesthetics",Your library,English,English,PN45 .R35,[0451149165],"[0451149165, 9780451149169]",Aesthetics|Literature > Philosophy|aesthetics,101,Philosophy > Philosophy and Psychology > Theory And Instruction,,1,amazon.com books,2015-11-15,,,61613,,,,
123338267,For the New Intellectual: The Philosophy of Ayn Rand (50th Anniversary Edition) (Signet),1,"Rand, Ayn",Author,,,"Signet (1963), 224 pages",1963,,,,,For the New Intellectual: The Philosophy of Ayn Rand (50th Anniversary Edition) (Signet) by Ayn Rand (1963),Paperback,224 p.; 4.25 inches,0.25 pounds,4.25 inches,6.75 inches,0.5 inches,4.25 x 0.5 x 6.75 inches,224 ,,,,,,,"philosophy, objectivism, postmodernism",Your library,English,English,PS3535 .A547,[0451163087],"[0451163087, 9780451163080]",,190,Modern Philosophers > Modern western philosophy > Philosophy and Psychology,,1,amazon.com books,2015-11-15,,,564,,,,
123338272,Capitalism: The Unknown Ideal,1,"Rand, Ayn",Author,,,"Signet (1986), Edition: Reissue, 416 pages",1986,,,,,Capitalism: The Unknown Ideal by Ayn Rand (1986),Paperback,416 p.; 4.2 inches,0.45 pounds,4.2 inches,6.75 inches,0.88 inches,4.2 x 0.88 x 6.75 inches,416 ,,,,,,,"objectivism, politics",Your library,English,English,HB501 .R25,[0451147952],"[0451147952, 9780451147950]",,320,Political Science  > Political Science  > Social Sciences ,,1,amazon.com books,2015-11-15,,,12146960,,,,
123338274,We the Living (75th-Anniversary Edition),1,"Rand, Ayn",Author,"Peikoff, Leonard",Introduction,"Signet (2011), Edition: 75 Anv, 528 pages",2011,,,,,We the Living (75th-Anniversary Edition) by Ayn Rand (2011),Paperback,528 p.; 4.25 inches,0.6 pounds,4.25 inches,6.88 inches,0.88 inches,4.25 x 0.88 x 6.88 inches,528 ,,,,,,,"objectivism, fiction, soviet russia",Your library,English,English,PS3535 .A547,[9780451233592],"[9780451233592, 045123359X]","Didactic fiction|Historical Fiction|Historical fiction|Love stories|Political fiction|Soviet Union > Fiction. > Revolution, 1917-1921|Soviet Union > History > Revolution, 1917-1921 > Fiction|War stories|historical fiction",813.52,1900-1944 > 20th Century > American And Canadian > Fiction > Literature,,1,amazon.com books,2015-11-15,,,3046898,,,,
123338317,"How To Stay Alive In The Woods A Complete Guide To Food, Shelter, and Self-Preservation That Makes Starvation in the Wilderness Next to Impossible",1,"Angier, Bradford",Author,,,"Collier (1972), Edition: Fifth or Later Edition",1972,,,,,"How To Stay Alive In The Woods A Complete Guide To Food, Shelter, and Self-Preservation That Makes Starvation in the Wilderness Next to Impossible by Bradford Angier (1972)",Paperback,7 inches,0.02 pounds,7 inches,0.7 inches,4.1 inches,7 x 4.1 x 0.7 inches,,,,,,,,"survival, wilderness",Your library,,English,GV200.5 .A55,,,"Outdoor life|Outdoor life > Handbooks, manuals, etc|Wilderness survival|Wilderness survival > Handbooks, manuals, etc",613.69,Health; Hygiene  > Hygiene of Employment > Hygiene of Travel and Exploration > Medicine > Technology,,1,amazon.com books,2015-11-15,,,32071,,,,
123338324,Surfacing,1,"Atwood, Margaret",Author,,,"Anchor (1998), Edition: Reissue, 199 pages",1998,,,,,Surfacing by Margaret Atwood (1998),Paperback,199 p.; 5.14 inches,0.5 pounds,5.14 inches,8 inches,0.58 inches,5.14 x 0.58 x 8 inches,199 ,,,,,,,"feminism, fiction",Your library,English,English,PR9199.3 .A8 S87,[0385491050],"[0385491050, 9780385491051]",0,813.54,1945-1999 > 20th Century > American And Canadian > Fiction > Literature,,1,amazon.com books,2015-11-15,,,18997,,,,
123338392,Surprised by Joy: The Shape of My Early Life,1,"Lewis, C. S.",Author,,,"Harcourt, Brace, Jovanovich (1966), 238 pages",1966,,,,,Surprised by Joy: The Shape of My Early Life by C. S. Lewis (1966),Paperback,252 p.; 5.31 inches,0.55 pounds,5.31 inches,8 inches,0.67 inches,5.31 x 0.67 x 8 inches,252 ,,,,,,,"christianity, happiness, life, joy, living, suffering, pain",Your library,English,English,BV4935 .L43,[0156870118],"[0156870118, 9780156870115]","Anglican converts|Anglican converts > Biography|Anglican converts > England > Biography|Authors, English > 20th century|Authors, English > 20th century > Biography|Authors, English > BIography|Authors, English > Biography|Christian biography > England|Christian biography > Great Britain|Converts|Converts, Anglican > Biography|England > Social life and customs > 20th century|Large Type Books|Large type books|Lewis, C. S. (Clive Staples), 1898-1963|Lewis, C. S. (Clive Staples), 1898-1963 > Childhood and youth",248,Christian Life > Christian practice and observance > Religion ,,1,amazon.com books,2015-11-15,,,4562,,,,
123352499,The Man Who Was Thursday: A Nightmare,5,"Chesterton, G. K.",Author,,,"Martino Fine Books (2011), 196 pages",2011,,,,,The Man Who Was Thursday: A Nightmare by G. K. Chesterton (2011),Paperback,196 p.; 5.98 inches,0.65 pounds,5.98 inches,9.02 inches,0.45 inches,5.98 x 0.45 x 9.02 inches,196 ,,,,,,,"fiction, christianity, postmodernism",Your library,English,English,PR4453 .C4,[1614270120],"[1614270120, 9781614270126]",Allegories|Anarchists > Fiction|Detective and mystery stories|Fantastic fiction|Fantasy fiction|London (England) > Fiction|Mystery fiction|fantastic fiction|fantasy fiction,823.912,1901-1945 > 20th Century > English > Fiction > Literature > Modern Period,,1,amazon.com books,2015-11-15,,,7210,,,,
123352529,Mobile Design and Development: Practical concepts and techniques for creating mobile sites and web apps (Animal Guide),1,"Fling, Brian",Author,,,"O'Reilly Media (2009), Edition: 1, 336 pages",2009,,,,,Mobile Design and Development: Practical concepts and techniques for creating mobile sites and web apps (Animal Guide) by Brian Fling (2009),Paperback,336 p.; 7 inches,1.2 pounds,7 inches,9.19 inches,0.7 inches,7 x 0.7 x 9.19 inches,336 ,,,,,,,"software engineering, text book, mobile, android, design, software design",Your library,English,English,QA76.59 .,[0596155441],"[0596155441, 9780596155445]",,004.165,By Computer Type > By Specific Type > Computer Hardware > Computing And Information > Information > Personal Computers,,1,amazon.com books,2015-11-15,,,8855655,,,,
